id,category,confidence
1307,SE for FM/LLM/GenAI,8
1637,Others,10
966,Others,8
1311,Others,8
6824,Others,10
6628,Others,8
4401,SE for FM/LLM/GenAI,8
5059,Others,10
2787,Others,10
18,SE for FM/LLM/GenAI,8
6592,Others,10
3091,Others,10
1612,Others,8
1569,Others,8
4243,Others,10
4515,SE for FM/LLM/GenAI,6
6169,Others,10
3444,Others,10
2456,SE for FM/LLM/GenAI,8
6013,Others,8
4708,Others,8
7053,SE for FM/LLM/GenAI,8
2222,Others,8
6178,Others,8
1827,Others,8
1481,Others,7
5036,Others,10
5795,Others,8
3398,SE for FM/LLM/GenAI,8
4353,Others,10
4003,Others,10
2131,Others,10
1281,Others,8
692,Others,8
3443,Others,10
6015,Others,8
3539,Others,10
6825,Others,10
880,SE for FM/LLM/GenAI,9
3028,Others,8
1398,Others,8
6346,Others,10
5404,Others,10
3188,Others,10
6750,Others,10
6074,Others,8
1678,Others,8
1811,Others,8
4562,Others,10
1924,Others,8
3596,Others,8
882,SE for FM/LLM/GenAI,8
1266,SE for FM/LLM/GenAI,8
2389,FM/LLM/GenAI for SE,8
3559,SE for FM/LLM/GenAI,8
6686,SE for FM/LLM/GenAI,8
867,Others,8
6969,Others,10
5318,SE for FM/LLM/GenAI,8
4250,Others,10
2431,Others,8
735,Others,8
2326,SE for FM/LLM/GenAI,8
688,Others,8
283,Others,8
1210,Others,8
2786,Others,10
4015,Others,8
4431,Others,10
3256,Others,10
1984,Others,8
1634,Others,10
871,SE for FM/LLM/GenAI,8
876,Others,9
6258,Others,10
4597,Others,10
3930,Others,10
4771,Others,10
4507,Others,10
6579,Others,10
3534,Others,10
5775,Others,8
5813,Others,10
1852,Others,10
3550,Others,10
6514,Others,10
2180,SE for FM/LLM/GenAI,8
7103,Others,8
4097,Others,10
4794,Others,10
3614,SE for FM/LLM/GenAI,8
1316,Others,8
4586,Others,8
5104,Others,8
2439,SE for FM/LLM/GenAI,8
1630,Others,8
6414,Others,8
834,SE for FM/LLM/GenAI,8
1638,Others,10
3284,Others,10
4044,Others,10
1338,Others,8
4891,Others,10
6698,Others,10
5303,Others,7
4027,Others,8
998,SE for FM/LLM/GenAI,7
194,SE for FM/LLM/GenAI,9
1588,Others,10
6472,Others,10
1397,SE for FM/LLM/GenAI,8
6248,Others,8
3000,Others,10
4573,Others,8
4354,Others,8
1973,SE for FM/LLM/GenAI,8
3849,Others,8
3415,Others,10
5399,Others,10
4805,SE for FM/LLM/GenAI,9
7082,Others,8
6625,SE for FM/LLM/GenAI,7
6395,Others,10
4183,Others,10
5458,Others,10
1134,SE for FM/LLM/GenAI,8
4178,Others,10
5116,Others,10
5508,Others,10
3649,Others,8
2118,SE for FM/LLM/GenAI,8
685,Others,7
15,SE for FM/LLM/GenAI,9
1687,Others,8
2279,Others,10
4221,Others,8
2047,SE for FM/LLM/GenAI,8
4400,Others,10
3796,Others,8
3566,Others,10
3865,Others,8
5764,Others,10
1152,Others,8
2467,Others,8
2980,Others,10
3344,Others,10
4452,Others,10
6637,Others,10
3110,Others,10
3448,Others,10
6391,Others,10
4758,Others,8
1260,FM/LLM/GenAI for SE,8
3172,Others,10
117,SE for FM/LLM/GenAI,8
6943,Others,10
4628,Others,8
93,SE for FM/LLM/GenAI,8
3825,SE for FM/LLM/GenAI,8
995,Others,10
6140,Others,8
3634,Others,10
3750,SE for FM/LLM/GenAI,9
6576,Others,10
913,Others,7
6279,Others,8
5268,Others,8
102,Others,8
6512,Others,8
1240,Others,8
1268,Others,6
4658,Others,10
861,SE for FM/LLM/GenAI,9
6296,Others,10
3960,Others,10
3841,Others,8
3328,Others,10
461,SE for FM/LLM/GenAI,7
1702,Others,8
2526,Others,8
3752,Others,10
32,SE for FM/LLM/GenAI,8
5408,Others,9
1693,Others,8
5741,Others,8
3772,Others,10
248,Others,10
6963,Others,9
2976,Others,10
7027,SE for FM/LLM/GenAI,8
4823,Others,9
2837,Others,8
765,Others,8
5641,Others,10
641,SE for FM/LLM/GenAI,8
2745,Others,8
1861,SE for FM/LLM/GenAI,7
5157,Others,10
3899,Others,10
5228,Others,10
5256,Others,10
1608,Others,10
962,Others,10
5355,Others,10
6984,Others,10
6128,Others,10
2417,Others,8
1040,Others,8
1716,Others,10
1046,SE for FM/LLM/GenAI,8
3662,Others,10
1723,Others,10
6776,Others,10
6243,Others,10
631,Others,7
3912,Others,10
525,Others,8
3070,Others,8
6264,Others,10
6311,SE for FM/LLM/GenAI,8
6966,Others,10
5368,Others,10
4795,Others,10
6207,Others,10
1966,Others,10
4561,Others,10
6758,Others,9
436,Others,8
5267,SE for FM/LLM/GenAI,7
1578,Others,8
2860,SE for FM/LLM/GenAI,9
916,SE for FM/LLM/GenAI,8
2091,Others,8
6064,Others,8
5206,Others,10
3784,Others,10
530,Others,8
873,SE for FM/LLM/GenAI,9
3914,Others,10
1022,Others,9
3822,Others,10
4222,Others,10
78,SE for FM/LLM/GenAI,8
562,Others,10
5564,Others,10
4902,Others,10
2907,Others,8
2703,Others,10
4050,Others,10
5120,Others,10
4727,Others,10
6521,Others,10
5181,Others,8
5938,Others,10
1232,Others,10
5986,Others,8
7031,Others,8
6073,SE for FM/LLM/GenAI,7
1247,SE for FM/LLM/GenAI,8
6648,SE for FM/LLM/GenAI,8
4559,SE for FM/LLM/GenAI,9
89,SE for FM/LLM/GenAI,8
6231,Others,10
5335,Others,10
6562,Others,10
4145,Others,10
622,SE for FM/LLM/GenAI,8
700,Others,10
6094,SE for FM/LLM/GenAI,8
697,SE for FM/LLM/GenAI,7
1388,SE for FM/LLM/GenAI,8
6048,Others,8
3889,Others,10
936,Others,10
6227,Others,10
335,SE for FM/LLM/GenAI,8
5601,Others,10
575,Others,8
1190,Others,8
2752,Others,10
3009,Others,10
3830,Others,10
1331,Others,8
3326,Others,10
3647,Others,10
2280,Others,7
5004,SE for FM/LLM/GenAI,8
79,SE for FM/LLM/GenAI,7
2165,Others,8
352,SE for FM/LLM/GenAI,9
1443,Others,8
5801,Others,8
425,Others,8
6748,Others,10
4084,Others,10
4352,Others,10
6952,Others,9
4194,Others,10
3157,Others,10
3470,Others,8
4901,Others,8
1564,Others,10
842,Others,8
5439,SE for FM/LLM/GenAI,8
7055,SE for FM/LLM/GenAI,8
1348,SE for FM/LLM/GenAI,7
686,Others,8
188,SE for FM/LLM/GenAI,8
94,Others,8
5647,Others,10
6256,Others,10
1204,Others,10
1327,Others,8
1430,Others,8
2677,Others,10
6458,SE for FM/LLM/GenAI,8
3034,Others,8
1272,SE for FM/LLM/GenAI,8
6672,SE for FM/LLM/GenAI,8
2952,Others,8
2241,Others,8
5908,Others,9
1209,Others,7
6908,Others,10
3401,Others,10
6833,Others,10
4289,Others,10
1491,Others,8
6450,Others,10
2288,SE for FM/LLM/GenAI,8
1038,Others,8
6235,Others,8
6820,Others,10
568,Others,8
883,Others,10
546,Others,8
3139,SE for FM/LLM/GenAI,8
6226,Others,10
1251,SE for FM/LLM/GenAI,8
4566,Others,10
3265,Others,8
4330,Others,8
3261,Others,10
5786,Others,9
453,Others,8
1004,Others,8
6357,Others,8
3906,Others,10
509,Others,10
5405,Others,10
2578,SE for FM/LLM/GenAI,9
3404,Others,10
6827,Others,10
6393,Others,10
380,Others,8
3171,Others,10
2601,Others,8
2683,Others,10
1684,Others,8
3589,Others,10
152,SE for FM/LLM/GenAI,7
4863,Others,10
6527,Others,8
3051,Others,10
2765,Others,10
2008,Others,10
5049,Others,10
1308,SE for FM/LLM/GenAI,7
1226,Others,8
1586,Others,10
2849,Others,10
2471,Others,10
2229,SE for FM/LLM/GenAI,8
4788,SE for FM/LLM/GenAI,6
934,Others,7
1662,Others,10
4732,SE for FM/LLM/GenAI,9
4089,Others,10
138,SE for FM/LLM/GenAI,9
7018,Others,9
2800,Others,7
5555,Others,8
3277,Others,10
6268,Others,10
3624,SE for FM/LLM/GenAI,7
860,SE for FM/LLM/GenAI,6
3783,Others,10
5725,Others,9
5326,Others,10
6588,Others,8
4996,Others,10
6255,Others,10
2996,SE for FM/LLM/GenAI,6
3130,Others,10
4403,Others,10
486,Others,8
6336,Others,8
3331,Others,10
4500,Others,10
3517,Others,10
6133,Others,10
2102,Others,10
6495,Others,8
3252,Others,10
528,Others,8
4719,Others,8
3745,Others,10
3483,Others,10
5198,Others,10
2587,Others,8
2902,Others,8
6167,Others,10
3050,Others,10
3480,Others,10
1127,Others,7
442,SE for FM/LLM/GenAI,9
900,SE for FM/LLM/GenAI,8
3645,Others,10
3568,Others,8
991,Others,10
3551,SE for FM/LLM/GenAI,8
1458,FM/LLM/GenAI for SE,6
6374,Others,10
1194,SE for FM/LLM/GenAI,9
4881,SE for FM/LLM/GenAI,8
2763,Others,10
6890,Others,10
6499,Others,10
2358,SE for FM/LLM/GenAI,8
1863,Others,10
5103,Others,8
414,SE for FM/LLM/GenAI,9
1568,Others,8
1161,SE for FM/LLM/GenAI,9
930,Others,8
1217,Others,10
494,Others,8
506,SE for FM/LLM/GenAI,9
1559,Others,8
1731,SE for FM/LLM/GenAI,8
2681,Others,10
2440,Others,10
2881,Others,10
3908,Others,10
2939,Others,10
5806,Others,8
4521,SE for FM/LLM/GenAI,8
6717,Others,10
6096,Others,8
4348,Others,10
1163,Others,8
4460,Others,10
2709,Others,10
6386,Others,10
3003,Others,10
1842,Others,8
1090,Others,8
3923,Others,10
1366,SE for FM/LLM/GenAI,8
2066,Others,10
2580,SE for FM/LLM/GenAI,6
4480,Others,10
206,SE for FM/LLM/GenAI,8
5824,Others,10
6528,Others,10
2781,Others,10
4714,Others,10
1748,FM/LLM/GenAI for SE,8
5991,Others,8
4540,Others,10
1792,Others,8
7087,Others,10
6301,Others,10
6234,Others,10
2865,Others,10
3733,Others,10
3126,Others,10
4906,Others,10
1167,SE for FM/LLM/GenAI,7
538,FM/LLM/GenAI for SE,8
4247,Others,8
3628,Others,10
4761,SE for FM/LLM/GenAI,6
1198,Others,10
462,Others,8
960,Others,8
5212,Others,10
3836,SE for FM/LLM/GenAI,8
6174,Others,10
3116,Others,10
1312,Others,8
6084,Others,8
3308,SE for FM/LLM/GenAI,8
3386,Others,8
230,Others,10
6950,Others,10
5527,Others,10
5424,Others,10
4213,Others,10
6613,Others,8
4253,Others,10
6272,Others,10
6399,Others,10
6044,SE for FM/LLM/GenAI,6
3561,Others,10
503,Others,10
25,Others,8
5998,Others,8
5518,FM/LLM/GenAI for SE,9
2077,Others,10
644,SE for FM/LLM/GenAI,7
137,SE for FM/LLM/GenAI,9
5128,Others,10
6957,Others,10
5644,Others,10
6240,Others,8
5199,Others,9
4298,Others,10
3661,Others,10
5369,SE for FM/LLM/GenAI,8
779,Others,8
5716,Others,10
6652,Others,8
6762,Others,10
1037,Others,8
308,Others,8
2300,Others,10
3791,Others,10
1752,Others,7
4245,Others,10
6610,Others,10
854,Others,8
2819,Others,10
7099,SE for FM/LLM/GenAI,9
6614,Others,8
3258,Others,10
4007,Others,10
2998,Others,10
1582,Others,8
2914,Others,10
5822,Others,10
4915,Others,10
4402,Others,10
149,SE for FM/LLM/GenAI,8
3019,Others,10
3922,Others,10
246,Others,10
1775,Others,8
3420,Others,7
4710,Others,10
323,FM/LLM/GenAI for SE,8
1803,Others,8
2871,Others,10
6361,Others,10
4095,Others,10
464,Others,8
370,Others,8
2961,Others,10
6022,Others,10
5617,Others,6
3121,Others,10
2746,Others,10
4702,Others,10
5740,SE for FM/LLM/GenAI,8
4026,Others,10
2716,Others,10
2321,Others,10
3131,Others,10
2755,Others,10
3675,Others,8
3,SE for FM/LLM/GenAI,6
1589,Others,8
1735,SE for FM/LLM/GenAI,8
3842,Others,10
3521,Others,10
3225,Others,10
2260,Others,9
6575,Others,10
1361,SE for FM/LLM/GenAI,8
4669,Others,8
3679,FM/LLM/GenAI for SE,7
500,Others,10
2182,SE for FM/LLM/GenAI,8
2762,Others,10
1640,Others,8
3893,Others,10
6383,Others,10
4163,Others,8
7029,SE for FM/LLM/GenAI,9
2957,Others,10
1208,SE for FM/LLM/GenAI,8
3187,Others,8
6341,Others,10
4783,SE for FM/LLM/GenAI,8
4455,Others,10
3538,Others,10
7066,Others,8
606,SE for FM/LLM/GenAI,8
327,Others,9
2685,Others,10
2833,Others,10
3101,Others,10
6979,Others,9
6510,Others,10
4939,Others,10
6736,Others,10
7119,Others,8
4349,Others,10
3541,SE for FM/LLM/GenAI,8
5504,Others,10
2899,SE for FM/LLM/GenAI,9
5593,Others,10
4315,Others,10
1920,SE for FM/LLM/GenAI,8
3485,Others,10
6350,Others,8
6491,Others,10
3586,Others,10
6862,Others,9
7010,Others,10
1882,Others,10
1460,SE for FM/LLM/GenAI,7
852,Others,8
3508,Others,10
2804,Others,10
4651,Others,10
512,Others,10
1628,Others,9
5142,SE for FM/LLM/GenAI,8
4940,Others,10
1704,Others,8
1602,Others,10
274,Others,8
4568,Others,8
7039,Others,8
3641,Others,10
221,Others,8
1392,Others,8
5055,Others,7
4572,Others,10
1674,Others,10
1018,Others,10
3087,Others,8
1668,Others,8
6176,Others,10
6356,Others,8
6400,Others,10
6830,Others,10
5794,SE for FM/LLM/GenAI,8
2826,Others,10
6484,Others,10
4294,Others,10
1554,Others,10
26,Others,8
1881,Others,8
222,SE for FM/LLM/GenAI,7
4266,SE for FM/LLM/GenAI,7
3867,Others,10
3350,Others,10
6879,Others,10
2567,Others,7
6099,SE for FM/LLM/GenAI,8
1436,SE for FM/LLM/GenAI,8
5912,Others,10
5750,Others,10
6866,Others,10
3276,Others,10
155,SE for FM/LLM/GenAI,8
285,Others,10
5529,Others,10
6715,Others,10
2119,Others,8
1422,Others,10
182,Others,8
3234,Others,8
3832,Others,10
168,SE for FM/LLM/GenAI,9
7109,Others,8
1252,Others,8
3027,Others,10
5520,Others,10
2375,Others,10
4373,Others,7
1730,SE for FM/LLM/GenAI,8
6749,Others,8
1394,Others,8
5009,Others,10
2104,Others,8
6990,Others,10
6782,Others,10
5575,Others,10
6166,SE for FM/LLM/GenAI,8
275,Others,9
4430,Others,8
838,Others,8
5507,Others,10
3269,Others,10
1182,FM/LLM/GenAI for SE,7
3136,Others,10
3093,Others,10
348,SE for FM/LLM/GenAI,8
2089,Others,10
976,Others,8
2107,Others,10
4121,Others,10
2622,SE for FM/LLM/GenAI,9
4649,Others,10
1345,FM/LLM/GenAI for SE,8
4444,Others,10
3983,Others,7
3798,SE for FM/LLM/GenAI,8
3190,Others,10
4512,Others,10
3904,Others,10
3085,SE for FM/LLM/GenAI,7
3987,Others,10
1639,Others,8
2623,SE for FM/LLM/GenAI,9
6910,Others,10
1162,Others,8
5242,Others,8
655,SE for FM/LLM/GenAI,8
1355,SE for FM/LLM/GenAI,8
2959,Others,10
5607,SE for FM/LLM/GenAI,8
6599,Others,10
6115,Others,10
6402,Others,10
85,FM/LLM/GenAI for SE,8
964,Others,10
4167,Others,8
7014,Others,10
6327,Others,8
4310,Others,10
6708,Others,10
5192,Others,8
1300,SE for FM/LLM/GenAI,8
6371,Others,10
4817,Others,8
656,SE for FM/LLM/GenAI,8
6420,Others,10
252,Others,10
3434,Others,10
6792,Others,10
3441,Others,10
1665,Others,8
3097,Others,10
2718,Others,10
6657,Others,8
2449,SE for FM/LLM/GenAI,9
910,Others,8
116,SE for FM/LLM/GenAI,8
6244,SE for FM/LLM/GenAI,8
1690,Others,9
6047,Others,8
4956,Others,10
3793,Others,8
2599,SE for FM/LLM/GenAI,8
1760,Others,8
145,SE for FM/LLM/GenAI,8
3459,Others,10
4746,Others,8
4781,SE for FM/LLM/GenAI,9
439,FM/LLM/GenAI for SE,9
4078,Others,10
5384,Others,10
627,Others,8
3542,SE for FM/LLM/GenAI,8
3446,Others,10
724,Others,10
560,Others,10
6036,Others,8
841,SE for FM/LLM/GenAI,8
1689,Others,10
2979,Others,8
6217,Others,8
7001,Others,10
5,SE for FM/LLM/GenAI,7
967,SE for FM/LLM/GenAI,6
1083,Others,8
2850,Others,8
6899,Others,10
7067,SE for FM/LLM/GenAI,7
14,Others,8
3725,Others,8
2990,Others,10
6929,Others,9
2766,Others,10
3199,Others,10
2889,Others,10
937,Others,8
2824,Others,8
1322,Others,7
2214,Others,10
2925,Others,10
1244,SE for FM/LLM/GenAI,8
399,Others,8
1399,Others,8
4799,Others,10
7006,Others,10
5336,Others,10
1283,SE for FM/LLM/GenAI,6
6106,Others,9
6122,Others,8
6223,Others,10
6574,Others,10
1058,SE for FM/LLM/GenAI,8
5496,Others,10
3206,Others,10
1172,SE for FM/LLM/GenAI,8
3757,Others,10
1334,Others,7
1343,Others,9
4297,Others,10
4432,Others,8
1196,Others,7
6975,Others,10
6260,Others,10
4753,Others,8
2968,Others,9
2993,Others,10
1365,SE for FM/LLM/GenAI,8
5715,Others,8
3346,SE for FM/LLM/GenAI,8
5252,Others,10
4023,SE for FM/LLM/GenAI,8
1566,Others,8
1682,Others,9
510,Others,10
4049,Others,10
111,SE for FM/LLM/GenAI,9
3854,Others,10
4485,Others,10
6558,Others,10
6646,Others,6
3719,Others,10
6232,Others,7
2733,Others,10
4711,SE for FM/LLM/GenAI,8
6587,Others,8
6516,Others,8
6088,Others,10
6991,Others,8
6457,FM/LLM/GenAI for SE,8
125,SE for FM/LLM/GenAI,9
2462,SE for FM/LLM/GenAI,9
1722,Others,10
6003,Others,8
4138,Others,10
6113,Others,8
1584,Others,10
6086,Others,10
5803,Others,8
1660,Others,8
722,Others,10
2607,Others,10
5909,Others,10
1452,Others,8
4632,Others,10
3732,Others,10
3753,Others,8
5500,Others,10
3457,Others,10
2857,Others,10
1672,Others,9
2771,Others,10
4022,Others,8
3656,Others,10
232,Others,10
920,SE for FM/LLM/GenAI,9
3754,SE for FM/LLM/GenAI,8
3824,SE for FM/LLM/GenAI,8
349,SE for FM/LLM/GenAI,8
51,SE for FM/LLM/GenAI,7
6132,Others,8
6537,Others,10
6215,Others,10
862,SE for FM/LLM/GenAI,8
4088,Others,8
389,Others,8
2906,Others,10
3409,Others,10
5063,Others,10
359,FM/LLM/GenAI for SE,9
1967,Others,10
1019,Others,10
6270,Others,10
4392,Others,8
4814,Others,8
1164,Others,8
6770,Others,8
5278,Others,10
6659,SE for FM/LLM/GenAI,8
7113,Others,8
6184,Others,8
2705,Others,10
3686,FM/LLM/GenAI for SE,9
5652,Others,10
7090,SE for FM/LLM/GenAI,8
3815,Others,10
5506,Others,10
3186,Others,10
1435,Others,8
1986,Others,8
6853,Others,10
3077,Others,8
4643,Others,10
2598,Others,8
60,Others,8
2306,Others,8
1189,SE for FM/LLM/GenAI,8
2962,Others,10
2293,Others,8
3540,SE for FM/LLM/GenAI,8
1364,SE for FM/LLM/GenAI,8
4570,Others,10
1197,Others,8
5271,Others,10
5934,Others,8
100,SE for FM/LLM/GenAI,9
4740,SE for FM/LLM/GenAI,8
1207,Others,8
1444,FM/LLM/GenAI for SE,8
1426,SE for FM/LLM/GenAI,7
2845,Others,10
1216,Others,8
1315,Others,8
4344,Others,10
2540,Others,8
6856,Others,10
4654,Others,10
1815,Others,8
3129,Others,10
3189,Others,10
853,Others,10
1806,Others,8
427,SE for FM/LLM/GenAI,6
6767,Others,10
1013,Others,10
3165,Others,10
884,FM/LLM/GenAI for SE,8
3817,Others,10
3936,Others,10
4382,Others,10
4305,Others,10
6455,Others,10
1068,Others,10
6376,Others,8
6741,Others,10
1708,Others,8
2847,Others,10
3851,FM/LLM/GenAI for SE,9
2427,Others,10
6263,Others,10
2742,Others,10
1707,Others,8
6548,Others,8
6370,Others,10
3053,Others,8
2356,Others,8
5814,Others,10
4325,Others,8
3965,Others,10
1353,FM/LLM/GenAI for SE,9
3897,Others,10
951,Others,8
2543,Others,8
3729,Others,10
3770,Others,7
339,SE for FM/LLM/GenAI,7
4384,SE for FM/LLM/GenAI,8
3673,SE for FM/LLM/GenAI,9
6543,Others,10
4224,Others,10
3072,Others,10
1256,SE for FM/LLM/GenAI,7
3970,Others,10
1187,Others,8
850,Others,8
1188,Others,8
7112,Others,10
5480,Others,10
77,SE for FM/LLM/GenAI,8
38,SE for FM/LLM/GenAI,7
5086,SE for FM/LLM/GenAI,8
5401,Others,10
4199,Others,8
4146,Others,10
4101,Others,10
918,SE for FM/LLM/GenAI,8
2168,Others,10
1561,SE for FM/LLM/GenAI,9
5687,Others,10
4602,Others,10
1324,Others,8
5676,SE for FM/LLM/GenAI,8
1221,SE for FM/LLM/GenAI,9
1848,Others,8
2944,Others,10
3281,Others,10
1595,Others,10
4396,Others,10
6616,Others,10
6831,Others,10
289,Others,10
3156,Others,10
556,Others,8
5379,Others,10
2513,Others,8
2195,Others,8
680,SE for FM/LLM/GenAI,7
4695,SE for FM/LLM/GenAI,8
180,FM/LLM/GenAI for SE,8
1791,Others,8
4036,Others,10
2585,SE for FM/LLM/GenAI,9
119,SE for FM/LLM/GenAI,8
5502,Others,10
1477,Others,8
160,SE for FM/LLM/GenAI,9
1925,Others,7
6175,SE for FM/LLM/GenAI,8
1646,Others,8
4650,Others,10
3709,Others,10
493,Others,10
5091,Others,8
6987,Others,10
5663,Others,10
6810,Others,10
13,FM/LLM/GenAI for SE,8
2453,Others,8
3158,Others,10
2852,Others,10
3108,Others,10
2829,Others,8
6816,Others,10
5110,Others,10
1155,SE for FM/LLM/GenAI,9
3298,SE for FM/LLM/GenAI,8
2923,Others,10
4983,Others,10
857,Others,8
6622,Others,10
4620,Others,10
3925,Others,10
4369,Others,10
1494,Others,8
6211,Others,10
4363,Others,10
208,SE for FM/LLM/GenAI,9
4596,Others,8
6265,Others,10
4811,Others,10
5003,Others,10
2242,SE for FM/LLM/GenAI,8
4946,Others,10
6200,Others,10
5723,SE for FM/LLM/GenAI,8
7050,Others,8
6880,Others,10
59,Others,8
3149,Others,10
3278,Others,10
4376,SE for FM/LLM/GenAI,8
3437,Others,10
6850,Others,10
6252,Others,10
4998,Others,10
5693,Others,10
1828,Others,7
2500,Others,8
618,Others,8
3503,Others,10
6626,Others,8
6618,Others,8
7030,Others,7
4937,Others,8
545,Others,8
6120,Others,7
5970,Others,8
5027,SE for FM/LLM/GenAI,9
1202,SE for FM/LLM/GenAI,8
3295,Others,10
5968,Others,10
3176,Others,8
6997,Others,10
3573,SE for FM/LLM/GenAI,7
1120,SE for FM/LLM/GenAI,7
1721,Others,10
2856,Others,10
4551,Others,10
3515,Others,10
2344,Others,8
4921,Others,10
3342,Others,10
2454,SE for FM/LLM/GenAI,9
4085,SE for FM/LLM/GenAI,7
7110,Others,10
1213,Others,8
2898,Others,8
6453,Others,10
5595,Others,10
195,SE for FM/LLM/GenAI,9
144,Others,8
4627,Others,8
6236,Others,10
469,Others,8
2398,Others,8
2933,Others,10
3472,Others,8
465,Others,10
6108,Others,9
4501,Others,8
1603,Others,8
6606,Others,10
781,Others,8
2855,Others,8
6892,Others,10
6441,Others,7
2197,SE for FM/LLM/GenAI,8
5115,Others,10
3243,Others,9
4304,Others,10
5457,Others,10
310,Others,8
3356,Others,8
5105,Others,10
6266,Others,10
6694,Others,10
7093,Others,8
3414,Others,10
177,SE for FM/LLM/GenAI,9
5372,Others,10
187,SE for FM/LLM/GenAI,8
2501,Others,8
4495,Others,8
2761,Others,10
3490,Others,10
1972,SE for FM/LLM/GenAI,8
1956,Others,8
3866,Others,10
3100,Others,8
5499,Others,10
3532,Others,10
3299,Others,8
5447,Others,10
3128,Others,8
2653,Others,9
6985,Others,8
5620,Others,8
6864,Others,10
2634,SE for FM/LLM/GenAI,8
6473,Others,10
874,Others,7
652,FM/LLM/GenAI for SE,8
2777,Others,10
4554,Others,10
595,Others,10
5737,Others,9
1344,FM/LLM/GenAI for SE,9
6960,Others,10
899,SE for FM/LLM/GenAI,8
1615,Others,8
4764,Others,10
4612,Others,10
6239,Others,8
4907,Others,10
4341,Others,10
1391,SE for FM/LLM/GenAI,8
5768,Others,10
4920,Others,10
4774,Others,10
5567,Others,8
1977,Others,10
1224,Others,8
1770,Others,10
4911,Others,10
6815,Others,10
6024,Others,8
3616,Others,10
326,FM/LLM/GenAI for SE,9
4443,Others,10
1215,SE for FM/LLM/GenAI,8
1609,Others,8
706,Others,9
1241,Others,8
864,SE for FM/LLM/GenAI,8
1974,SE for FM/LLM/GenAI,8
6308,SE for FM/LLM/GenAI,8
1349,Others,8
4728,Others,10
2450,Others,8
2941,Others,10
6190,SE for FM/LLM/GenAI,8
261,Others,10
4693,SE for FM/LLM/GenAI,7
3692,Others,10
6693,Others,8
5989,Others,8
6254,Others,10
1357,SE for FM/LLM/GenAI,8
7011,Others,8
6922,Others,10
1914,SE for FM/LLM/GenAI,6
654,SE for FM/LLM/GenAI,8
1262,SE for FM/LLM/GenAI,7
4741,Others,8
4908,Others,10
3374,Others,10
88,SE for FM/LLM/GenAI,8
4168,Others,10
5048,Others,10
4506,Others,10
4762,Others,9
2646,SE for FM/LLM/GenAI,8
4656,Others,10
7049,Others,8
6763,Others,10
3941,Others,8
6090,Others,8
2719,Others,10
2510,Others,8
547,Others,8
5449,Others,8
1305,Others,8
4246,SE for FM/LLM/GenAI,7
2361,Others,8
86,Others,8
6832,Others,10
385,Others,8
1395,Others,8
1165,Others,10
3075,Others,10
4505,Others,10
2934,Others,8
4657,Others,10
5254,SE for FM/LLM/GenAI,9
2591,SE for FM/LLM/GenAI,7
6711,Others,10
948,SE for FM/LLM/GenAI,8
3089,Others,10
214,Others,10
6446,Others,10
2851,Others,10
1258,Others,9
4735,Others,10
1577,Others,8
3124,Others,10
3210,Others,10
768,Others,10
733,SE for FM/LLM/GenAI,8
1482,Others,10
990,SE for FM/LLM/GenAI,8
6324,SE for FM/LLM/GenAI,8
6876,Others,10
2289,SE for FM/LLM/GenAI,8
5582,Others,10
2084,Others,8
1294,SE for FM/LLM/GenAI,8
6826,Others,10
1166,SE for FM/LLM/GenAI,9
6100,Others,8
1409,Others,8
558,Others,10
932,SE for FM/LLM/GenAI,9
6589,Others,8
1591,Others,10
3266,FM/LLM/GenAI for SE,8
3927,Others,10
4611,Others,10
4738,Others,8
1556,SE for FM/LLM/GenAI,8
17,SE for FM/LLM/GenAI,7
6635,Others,10
5466,Others,8
346,Others,8
6164,Others,10
3285,Others,8
572,Others,8
6541,Others,8
605,Others,8
320,SE for FM/LLM/GenAI,9
66,SE for FM/LLM/GenAI,9
3068,Others,10
2747,Others,9
3525,Others,10
554,Others,8
3339,Others,10
2874,SE for FM/LLM/GenAI,8
3655,Others,10
4595,Others,8
6923,Others,10
2823,Others,10
1741,Others,10
4647,Others,10
1751,Others,8
5570,Others,10
3800,Others,10
2670,Others,8
6726,Others,10
6152,Others,8
433,SE for FM/LLM/GenAI,8
6958,Others,10
3137,Others,10
4212,Others,10
6860,Others,10
2983,Others,8
4933,Others,10
5376,Others,8
6563,Others,10
4776,SE for FM/LLM/GenAI,8
1666,Others,8
2655,SE for FM/LLM/GenAI,8
1466,SE for FM/LLM/GenAI,7
2164,Others,8
6779,Others,8
6196,Others,10
2116,SE for FM/LLM/GenAI,8
1278,SE for FM/LLM/GenAI,6
2390,SE for FM/LLM/GenAI,9
6710,Others,9
2198,Others,8
5610,Others,10
5045,Others,10
6382,Others,8
587,Others,10
6173,Others,10
550,SE for FM/LLM/GenAI,7
1993,Others,8
7059,SE for FM/LLM/GenAI,6
978,Others,8
341,Others,6
3080,Others,10
6091,SE for FM/LLM/GenAI,7
2922,Others,8
839,SE for FM/LLM/GenAI,8
4517,Others,7
2612,Others,8
5226,Others,8
7028,SE for FM/LLM/GenAI,8
561,Others,10
107,SE for FM/LLM/GenAI,9
6752,Others,10
6360,Others,10
2662,Others,8
1627,SE for FM/LLM/GenAI,6
1230,SE for FM/LLM/GenAI,8
4048,Others,10
4977,Others,10
279,Others,10
311,Others,10
1439,Others,8
3155,Others,8
2435,SE for FM/LLM/GenAI,9
