id,category,confidence
1788,Others,10
2744,Others,10
5146,Others,8
4871,Others,10
4723,SE for FM/LLM/GenAI,9
879,SE for FM/LLM/GenAI,10
7021,SE for FM/LLM/GenAI,10
1673,Others,10
905,SE for FM/LLM/GenAI,9
5028,Others,10
3023,Others,10
2507,SE for FM/LLM/GenAI,10
4827,Others,10
2255,SE for FM/LLM/GenAI,9
4919,Others,10
3869,Others,10
6720,Others,10
5207,SE for FM/LLM/GenAI,9
844,Others,10
1009,Others,10
799,Others,10
6218,Others,10
5712,Others,10
4200,SE for FM/LLM/GenAI,9
6123,Others,10
4119,Others,10
2290,Others,10
4379,Others,10
3054,SE for FM/LLM/GenAI,9
2414,Others,9
408,SE for FM/LLM/GenAI,9
5328,SE for FM/LLM/GenAI,9
1048,Others,9
2072,SE for FM/LLM/GenAI,10
1624,Others,10
3975,Others,10
2890,Others,10
3672,Others,10
3372,Others,10
6821,Others,10
5211,Others,10
2893,Others,10
6737,Others,10
6785,Others,10
3734,Others,10
437,SE for FM/LLM/GenAI,9
6026,Others,9
6751,Others,10
4196,SE for FM/LLM/GenAI,10
459,Others,10
1098,SE for FM/LLM/GenAI,9
4177,Others,10
471,SE for FM/LLM/GenAI,9
7005,Others,10
1242,Others,10
3751,SE for FM/LLM/GenAI,9
4990,Others,10
1085,SE for FM/LLM/GenAI,9
1220,Others,10
6447,Others,7
358,SE for FM/LLM/GenAI,9
1269,SE for FM/LLM/GenAI,9
5097,Others,10
1034,Others,10
1415,Others,10
5088,Others,10
6742,Others,10
5724,Others,10
1571,SE for FM/LLM/GenAI,9
3259,Others,10
4013,Others,10
5952,Others,10
28,SE for FM/LLM/GenAI,9
2684,Others,10
3743,Others,10
3395,Others,10
5826,Others,10
4257,Others,10
1124,FM/LLM/GenAI for SE,10
333,FM/LLM/GenAI for SE,10
3244,Others,10
1606,Others,10
4936,SE for FM/LLM/GenAI,9
4818,Others,10
6546,SE for FM/LLM/GenAI,10
1025,Others,9
6945,Others,10
743,SE for FM/LLM/GenAI,9
1593,Others,10
3150,Others,10
7100,SE for FM/LLM/GenAI,10
981,SE for FM/LLM/GenAI,9
452,SE for FM/LLM/GenAI,9
963,Others,10
3964,Others,10
4412,Others,10
942,Others,10
3086,SE for FM/LLM/GenAI,9
3986,Others,10
1033,Others,10
1699,Others,10
3232,Others,10
1844,SE for FM/LLM/GenAI,9
5043,Others,10
1620,Others,10
249,Others,10
532,SE for FM/LLM/GenAI,10
859,SE for FM/LLM/GenAI,9
534,Others,10
3764,Others,10
5798,Others,10
4884,Others,10
2882,Others,10
6863,Others,10
37,SE for FM/LLM/GenAI,9
1276,Others,10
306,SE for FM/LLM/GenAI,10
1173,SE for FM/LLM/GenAI,10
1307,SE for FM/LLM/GenAI,9
1637,Others,10
966,Others,10
1311,Others,9
6824,Others,10
6628,Others,10
4401,SE for FM/LLM/GenAI,9
5059,Others,10
2787,Others,10
18,SE for FM/LLM/GenAI,9
6592,Others,10
3091,Others,10
1612,Others,9
1569,Others,10
4243,Others,10
4515,SE for FM/LLM/GenAI,8
6169,Others,10
3444,Others,10
2456,SE for FM/LLM/GenAI,9
6013,Others,10
4708,SE for FM/LLM/GenAI,10
7053,SE for FM/LLM/GenAI,10
2222,SE for FM/LLM/GenAI,10
6178,Others,10
1827,Others,10
1481,Others,10
5036,Others,10
5795,Others,10
3398,SE for FM/LLM/GenAI,9
4353,Others,10
4003,Others,10
2131,SE for FM/LLM/GenAI,9
1281,SE for FM/LLM/GenAI,9
692,Others,9
3443,Others,10
6015,Others,10
3539,Others,10
6825,Others,10
880,SE for FM/LLM/GenAI,9
3028,Others,10
1398,SE for FM/LLM/GenAI,9
6346,Others,10
5404,Others,10
3188,Others,10
6750,Others,10
6074,Others,9
1678,Others,10
1811,SE for FM/LLM/GenAI,9
4562,Others,10
1924,Others,10
3596,Others,10
882,SE for FM/LLM/GenAI,10
1266,SE for FM/LLM/GenAI,9
2389,SE for FM/LLM/GenAI,10
3559,Others,10
6686,SE for FM/LLM/GenAI,9
867,Others,10
6969,Others,10
5318,SE for FM/LLM/GenAI,8
4250,Others,10
2431,Others,10
735,Others,10
2326,SE for FM/LLM/GenAI,10
688,SE for FM/LLM/GenAI,9
283,Others,10
1210,Others,10
2786,Others,10
4015,Others,10
4431,Others,10
3256,Others,10
1984,SE for FM/LLM/GenAI,9
1634,Others,10
871,SE for FM/LLM/GenAI,9
876,Others,10
6258,Others,10
4597,Others,10
3930,Others,10
4771,Others,10
4507,Others,10
6579,Others,10
3534,Others,10
5775,SE for FM/LLM/GenAI,9
5813,Others,10
1852,Others,10
3550,Others,10
6514,Others,10
2180,SE for FM/LLM/GenAI,9
7103,Others,10
4097,Others,10
4794,Others,10
3614,SE for FM/LLM/GenAI,9
1316,Others,10
4586,Others,10
5104,SE for FM/LLM/GenAI,9
2439,SE for FM/LLM/GenAI,9
1630,Others,10
6414,SE for FM/LLM/GenAI,8
834,SE for FM/LLM/GenAI,9
1638,Others,10
3284,Others,10
4044,Others,10
1338,Others,10
4891,Others,10
6698,Others,10
5303,SE for FM/LLM/GenAI,9
4027,Others,10
998,Others,10
194,SE for FM/LLM/GenAI,10
1588,Others,10
6472,Others,10
1397,SE for FM/LLM/GenAI,9
6248,Others,10
3000,Others,10
4573,Others,10
4354,Others,10
1973,SE for FM/LLM/GenAI,9
3849,SE for FM/LLM/GenAI,9
3415,Others,10
5399,Others,10
4805,SE for FM/LLM/GenAI,9
7082,Others,10
6625,Others,10
6395,Others,10
4183,Others,10
5458,Others,10
1134,SE for FM/LLM/GenAI,9
4178,Others,10
5116,Others,10
5508,Others,10
3649,SE for FM/LLM/GenAI,9
2118,SE for FM/LLM/GenAI,9
685,Others,9
15,SE for FM/LLM/GenAI,9
1687,Others,10
2279,Others,10
4221,Others,10
2047,SE for FM/LLM/GenAI,9
4400,Others,10
3796,SE for FM/LLM/GenAI,10
3566,Others,10
3865,Others,10
5764,Others,10
1152,SE for FM/LLM/GenAI,8
2467,SE for FM/LLM/GenAI,9
2980,Others,10
3344,Others,10
4452,Others,10
6637,Others,10
3110,Others,10
3448,Others,10
6391,Others,10
4758,Others,9
1260,FM/LLM/GenAI for SE,9
3172,Others,10
117,SE for FM/LLM/GenAI,9
6943,Others,10
4628,Others,10
93,SE for FM/LLM/GenAI,9
3825,SE for FM/LLM/GenAI,10
995,Others,10
6140,SE for FM/LLM/GenAI,9
3634,Others,10
3750,SE for FM/LLM/GenAI,10
6576,Others,10
913,Others,9
6279,Others,10
5268,Others,9
102,SE for FM/LLM/GenAI,9
6512,Others,10
1240,Others,10
1268,SE for FM/LLM/GenAI,9
4658,Others,10
861,SE for FM/LLM/GenAI,10
6296,Others,10
3960,Others,10
3841,Others,9
3328,Others,10
461,SE for FM/LLM/GenAI,9
1702,Others,10
2526,SE for FM/LLM/GenAI,10
3752,Others,10
32,SE for FM/LLM/GenAI,9
5408,Others,10
1693,Others,10
5741,SE for FM/LLM/GenAI,9
3772,Others,10
248,Others,10
6963,Others,10
2976,Others,10
7027,SE for FM/LLM/GenAI,9
4823,Others,10
2837,Others,10
765,Others,10
5641,Others,10
641,SE for FM/LLM/GenAI,9
2745,Others,10
1861,SE for FM/LLM/GenAI,9
5157,Others,10
3899,Others,10
5228,Others,10
5256,Others,10
1608,Others,10
962,Others,10
5355,Others,10
6984,Others,10
6128,Others,10
2417,Others,10
1040,Others,10
1716,Others,10
1046,SE for FM/LLM/GenAI,9
3662,Others,10
1723,Others,10
6776,Others,10
6243,Others,10
631,FM/LLM/GenAI for SE,8
3912,Others,10
525,Others,9
3070,Others,9
6264,Others,10
6311,SE for FM/LLM/GenAI,8
6966,Others,10
5368,Others,10
4795,Others,10
6207,Others,10
1966,SE for FM/LLM/GenAI,10
4561,Others,10
6758,Others,10
436,Others,10
5267,SE for FM/LLM/GenAI,9
1578,Others,9
2860,SE for FM/LLM/GenAI,10
916,SE for FM/LLM/GenAI,10
2091,Others,9
6064,Others,10
5206,Others,10
3784,Others,10
530,SE for FM/LLM/GenAI,9
873,SE for FM/LLM/GenAI,9
3914,Others,10
1022,Others,10
3822,Others,10
4222,Others,10
78,SE for FM/LLM/GenAI,9
562,Others,10
5564,Others,10
4902,Others,10
2907,Others,10
2703,Others,10
4050,Others,10
5120,Others,10
4727,Others,10
6521,Others,10
5181,SE for FM/LLM/GenAI,9
5938,Others,10
1232,Others,10
5986,Others,9
7031,SE for FM/LLM/GenAI,9
6073,SE for FM/LLM/GenAI,8
1247,SE for FM/LLM/GenAI,9
6648,SE for FM/LLM/GenAI,8
4559,SE for FM/LLM/GenAI,10
89,SE for FM/LLM/GenAI,9
6231,Others,10
5335,Others,10
6562,Others,10
4145,Others,10
622,SE for FM/LLM/GenAI,9
700,Others,10
6094,SE for FM/LLM/GenAI,9
697,Others,10
1388,SE for FM/LLM/GenAI,9
6048,Others,9
3889,Others,10
936,Others,10
6227,Others,10
335,SE for FM/LLM/GenAI,9
5601,Others,10
575,Others,10
1190,Others,10
2752,Others,10
3009,Others,10
3830,Others,10
1331,Others,9
3326,Others,10
3647,Others,10
2280,SE for FM/LLM/GenAI,9
5004,SE for FM/LLM/GenAI,9
79,SE for FM/LLM/GenAI,8
2165,SE for FM/LLM/GenAI,9
352,SE for FM/LLM/GenAI,10
1443,SE for FM/LLM/GenAI,9
5801,Others,8
425,SE for FM/LLM/GenAI,9
6748,Others,10
4084,Others,10
4352,Others,10
6952,Others,10
4194,Others,10
3157,Others,10
3470,Others,9
4901,Others,10
1564,Others,10
842,Others,10
5439,SE for FM/LLM/GenAI,10
7055,Others,10
1348,SE for FM/LLM/GenAI,9
686,Others,10
188,SE for FM/LLM/GenAI,10
94,Others,9
5647,Others,10
6256,Others,10
1204,Others,10
1327,Others,10
1430,Others,9
2677,Others,10
6458,SE for FM/LLM/GenAI,9
3034,Others,8
1272,SE for FM/LLM/GenAI,9
6672,SE for FM/LLM/GenAI,9
2952,Others,9
2241,Others,10
5908,Others,10
1209,SE for FM/LLM/GenAI,9
6908,Others,10
3401,Others,9
6833,Others,10
4289,Others,10
1491,Others,10
6450,Others,10
2288,SE for FM/LLM/GenAI,9
1038,Others,10
6235,Others,9
6820,Others,10
568,Others,9
883,Others,10
546,FM/LLM/GenAI for SE,8
3139,SE for FM/LLM/GenAI,9
6226,Others,10
1251,SE for FM/LLM/GenAI,9
4566,Others,10
3265,SE for FM/LLM/GenAI,9
4330,Others,10
3261,Others,10
5786,Others,10
453,Others,10
1004,SE for FM/LLM/GenAI,9
6357,Others,10
3906,Others,10
509,Others,10
5405,Others,10
2578,SE for FM/LLM/GenAI,9
3404,Others,10
6827,Others,10
6393,Others,10
380,SE for FM/LLM/GenAI,9
3171,Others,10
2601,Others,10
2683,Others,10
1684,Others,10
3589,Others,10
152,SE for FM/LLM/GenAI,10
4863,Others,10
6527,Others,10
3051,Others,10
2765,Others,10
2008,Others,10
5049,Others,10
1308,SE for FM/LLM/GenAI,9
1226,Others,10
1586,Others,10
2849,Others,10
2471,Others,10
2229,SE for FM/LLM/GenAI,9
4788,SE for FM/LLM/GenAI,9
934,Others,9
1662,Others,10
4732,SE for FM/LLM/GenAI,10
4089,Others,10
138,SE for FM/LLM/GenAI,10
7018,Others,10
2800,FM/LLM/GenAI for SE,9
5555,Others,10
3277,Others,10
6268,Others,10
3624,SE for FM/LLM/GenAI,9
860,SE for FM/LLM/GenAI,9
3783,Others,10
5725,SE for FM/LLM/GenAI,10
5326,SE for FM/LLM/GenAI,10
6588,Others,9
4996,Others,10
6255,Others,10
2996,Others,10
3130,SE for FM/LLM/GenAI,9
4403,Others,10
486,Others,10
6336,Others,9
3331,Others,10
4500,Others,10
3517,SE for FM/LLM/GenAI,9
6133,Others,10
2102,Others,10
6495,Others,9
3252,Others,10
528,Others,10
4719,SE for FM/LLM/GenAI,9
3745,Others,10
3483,Others,10
5198,Others,10
2587,SE for FM/LLM/GenAI,9
2902,Others,10
6167,Others,10
3050,Others,10
3480,Others,10
1127,FM/LLM/GenAI for SE,9
442,SE for FM/LLM/GenAI,9
900,SE for FM/LLM/GenAI,9
3645,Others,10
3568,SE for FM/LLM/GenAI,9
991,Others,10
3551,SE for FM/LLM/GenAI,10
1458,Others,10
6374,Others,10
1194,SE for FM/LLM/GenAI,9
4881,SE for FM/LLM/GenAI,10
2763,Others,10
6890,Others,10
6499,Others,10
2358,SE for FM/LLM/GenAI,9
1863,Others,10
5103,Others,9
414,SE for FM/LLM/GenAI,10
1568,Others,10
1161,SE for FM/LLM/GenAI,10
930,Others,10
1217,Others,10
494,SE for FM/LLM/GenAI,9
506,SE for FM/LLM/GenAI,10
1559,Others,10
1731,SE for FM/LLM/GenAI,10
2681,Others,10
2440,Others,10
2881,Others,10
3908,Others,10
2939,Others,10
5806,Others,10
4521,SE for FM/LLM/GenAI,10
6717,Others,10
6096,SE for FM/LLM/GenAI,9
4348,Others,10
1163,Others,10
4460,Others,10
2709,Others,10
6386,Others,10
3003,Others,10
1842,Others,10
1090,SE for FM/LLM/GenAI,9
3923,Others,10
1366,SE for FM/LLM/GenAI,9
2066,Others,9
2580,SE for FM/LLM/GenAI,9
4480,Others,10
206,SE for FM/LLM/GenAI,10
5824,Others,10
6528,Others,10
2781,Others,10
4714,Others,10
1748,FM/LLM/GenAI for SE,10
5991,Others,10
4540,Others,10
1792,Others,10
7087,Others,10
6301,Others,10
6234,Others,10
2865,Others,10
3733,Others,10
3126,Others,10
4906,Others,10
1167,Others,9
538,FM/LLM/GenAI for SE,9
4247,Others,10
3628,Others,10
4761,Others,10
1198,Others,10
462,SE for FM/LLM/GenAI,9
960,Others,10
5212,Others,10
3836,SE for FM/LLM/GenAI,9
6174,Others,10
3116,Others,10
1312,SE for FM/LLM/GenAI,8
6084,Others,10
3308,SE for FM/LLM/GenAI,9
3386,Others,10
230,Others,10
6950,Others,10
5527,Others,10
5424,Others,10
4213,Others,10
6613,Others,10
4253,Others,10
6272,Others,10
6399,Others,10
6044,Others,10
3561,Others,10
503,Others,9
25,SE for FM/LLM/GenAI,9
5998,SE for FM/LLM/GenAI,9
5518,FM/LLM/GenAI for SE,10
2077,Others,10
644,SE for FM/LLM/GenAI,10
137,SE for FM/LLM/GenAI,9
5128,Others,10
6957,Others,10
5644,Others,10
6240,Others,10
5199,Others,10
4298,Others,10
3661,Others,10
5369,SE for FM/LLM/GenAI,9
779,SE for FM/LLM/GenAI,9
5716,Others,10
6652,Others,10
6762,Others,10
1037,Others,9
308,Others,10
2300,Others,10
3791,Others,10
1752,Others,10
4245,Others,10
6610,Others,10
854,SE for FM/LLM/GenAI,9
2819,Others,10
7099,SE for FM/LLM/GenAI,10
6614,SE for FM/LLM/GenAI,8
3258,Others,10
4007,Others,10
2998,Others,10
1582,Others,10
2914,Others,10
5822,SE for FM/LLM/GenAI,10
4915,Others,10
4402,Others,10
149,SE for FM/LLM/GenAI,10
3019,Others,10
3922,Others,10
246,Others,10
1775,Others,10
3420,SE for FM/LLM/GenAI,10
4710,Others,10
323,FM/LLM/GenAI for SE,10
1803,Others,10
2871,Others,10
6361,Others,10
4095,Others,10
464,Others,10
370,Others,10
2961,Others,10
6022,Others,10
5617,FM/LLM/GenAI for SE,10
3121,Others,10
2746,Others,10
4702,Others,10
5740,SE for FM/LLM/GenAI,9
4026,Others,10
2716,Others,10
2321,Others,10
3131,Others,10
2755,Others,10
3675,Others,10
3,SE for FM/LLM/GenAI,9
1589,Others,10
1735,SE for FM/LLM/GenAI,10
3842,Others,10
3521,Others,10
3225,Others,10
2260,SE for FM/LLM/GenAI,9
6575,Others,10
1361,SE for FM/LLM/GenAI,9
4669,Others,10
3679,FM/LLM/GenAI for SE,8
500,Others,10
2182,SE for FM/LLM/GenAI,10
2762,Others,9
1640,Others,10
3893,Others,10
6383,Others,10
4163,Others,10
7029,SE for FM/LLM/GenAI,10
2957,Others,10
1208,SE for FM/LLM/GenAI,9
3187,Others,10
6341,Others,10
4783,SE for FM/LLM/GenAI,10
4455,Others,10
3538,Others,10
7066,Others,10
606,SE for FM/LLM/GenAI,10
327,Others,10
2685,Others,10
2833,Others,10
3101,Others,10
6979,Others,10
6510,Others,10
4939,Others,10
6736,Others,10
7119,Others,10
4349,Others,10
3541,SE for FM/LLM/GenAI,10
5504,Others,10
2899,SE for FM/LLM/GenAI,9
5593,Others,10
4315,Others,10
1920,SE for FM/LLM/GenAI,9
3485,Others,10
6350,Others,10
6491,Others,10
3586,Others,10
6862,Others,10
7010,Others,10
1882,Others,10
1460,Others,9
852,Others,9
3508,Others,10
2804,Others,10
4651,Others,10
512,Others,10
1628,Others,10
5142,SE for FM/LLM/GenAI,10
4940,Others,10
1704,Others,10
1602,Others,10
274,Others,10
4568,SE for FM/LLM/GenAI,10
7039,Others,10
3641,Others,10
221,Others,10
1392,Others,10
5055,SE for FM/LLM/GenAI,9
4572,Others,10
1674,Others,10
1018,Others,10
3087,Others,10
1668,SE for FM/LLM/GenAI,10
6176,Others,10
6356,Others,9
6400,Others,10
6830,Others,10
5794,SE for FM/LLM/GenAI,9
2826,Others,10
6484,Others,10
4294,Others,10
1554,Others,10
26,SE for FM/LLM/GenAI,9
1881,Others,10
222,SE for FM/LLM/GenAI,8
4266,SE for FM/LLM/GenAI,9
3867,Others,10
3350,Others,10
6879,Others,10
2567,SE for FM/LLM/GenAI,9
6099,SE for FM/LLM/GenAI,10
1436,SE for FM/LLM/GenAI,9
5912,Others,10
5750,Others,10
6866,Others,10
3276,Others,10
155,SE for FM/LLM/GenAI,9
285,Others,10
5529,Others,10
6715,Others,10
2119,Others,10
1422,Others,10
182,Others,10
3234,Others,10
3832,Others,10
168,SE for FM/LLM/GenAI,9
7109,Others,9
1252,SE for FM/LLM/GenAI,9
3027,Others,10
5520,Others,10
2375,Others,10
4373,SE for FM/LLM/GenAI,9
1730,SE for FM/LLM/GenAI,10
6749,Others,9
1394,SE for FM/LLM/GenAI,8
5009,Others,10
2104,SE for FM/LLM/GenAI,9
6990,Others,10
6782,Others,10
5575,Others,10
6166,SE for FM/LLM/GenAI,9
275,Others,10
4430,Others,10
838,Others,10
5507,Others,10
3269,Others,10
1182,FM/LLM/GenAI for SE,9
3136,Others,10
3093,Others,10
348,SE for FM/LLM/GenAI,10
2089,Others,10
976,Others,10
2107,Others,9
4121,Others,10
2622,SE for FM/LLM/GenAI,10
4649,Others,10
1345,FM/LLM/GenAI for SE,10
4444,Others,10
3983,Others,10
3798,SE for FM/LLM/GenAI,9
3190,Others,10
4512,Others,10
3904,Others,10
3085,SE for FM/LLM/GenAI,9
3987,Others,10
1639,SE for FM/LLM/GenAI,8
2623,SE for FM/LLM/GenAI,9
6910,Others,10
1162,Others,10
5242,SE for FM/LLM/GenAI,9
655,SE for FM/LLM/GenAI,10
1355,SE for FM/LLM/GenAI,9
2959,Others,10
5607,SE for FM/LLM/GenAI,9
6599,Others,10
6115,Others,10
6402,Others,10
85,FM/LLM/GenAI for SE,9
964,Others,10
4167,Others,9
7014,Others,10
6327,SE for FM/LLM/GenAI,9
4310,Others,10
6708,Others,10
5192,SE for FM/LLM/GenAI,10
1300,SE for FM/LLM/GenAI,9
6371,Others,10
4817,SE for FM/LLM/GenAI,9
656,SE for FM/LLM/GenAI,9
6420,Others,10
252,Others,10
3434,Others,10
6792,Others,10
3441,Others,10
1665,Others,10
3097,Others,10
2718,Others,9
6657,Others,7
2449,SE for FM/LLM/GenAI,9
910,Others,9
116,SE for FM/LLM/GenAI,10
6244,FM/LLM/GenAI for SE,9
1690,Others,10
6047,Others,10
4956,Others,10
3793,Others,10
2599,SE for FM/LLM/GenAI,9
1760,SE for FM/LLM/GenAI,9
145,SE for FM/LLM/GenAI,9
3459,Others,10
4746,SE for FM/LLM/GenAI,9
4781,SE for FM/LLM/GenAI,9
439,FM/LLM/GenAI for SE,10
4078,Others,10
5384,Others,10
627,SE for FM/LLM/GenAI,10
3542,SE for FM/LLM/GenAI,8
3446,Others,10
724,Others,10
560,Others,10
6036,Others,10
841,SE for FM/LLM/GenAI,9
1689,Others,10
2979,SE for FM/LLM/GenAI,10
6217,Others,10
7001,Others,10
5,SE for FM/LLM/GenAI,9
967,SE for FM/LLM/GenAI,9
1083,Others,9
2850,SE for FM/LLM/GenAI,10
6899,Others,10
7067,SE for FM/LLM/GenAI,9
14,Others,10
3725,Others,10
2990,Others,10
6929,Others,10
2766,Others,10
3199,Others,10
2889,Others,10
937,Others,10
2824,Others,10
1322,Others,9
2214,Others,10
2925,Others,10
1244,SE for FM/LLM/GenAI,9
399,Others,10
1399,SE for FM/LLM/GenAI,9
4799,Others,10
7006,Others,10
5336,Others,10
1283,SE for FM/LLM/GenAI,9
6106,Others,9
6122,Others,10
6223,Others,10
6574,Others,10
1058,SE for FM/LLM/GenAI,9
5496,Others,10
3206,Others,10
1172,SE for FM/LLM/GenAI,10
3757,Others,10
1334,SE for FM/LLM/GenAI,9
1343,SE for FM/LLM/GenAI,9
4297,Others,10
4432,Others,9
1196,SE for FM/LLM/GenAI,9
6975,Others,10
6260,Others,10
4753,Others,10
2968,Others,10
2993,Others,10
1365,SE for FM/LLM/GenAI,10
5715,SE for FM/LLM/GenAI,8
3346,SE for FM/LLM/GenAI,9
5252,Others,10
4023,SE for FM/LLM/GenAI,10
1566,Others,10
1682,Others,9
510,Others,10
4049,Others,10
111,SE for FM/LLM/GenAI,10
3854,Others,10
4485,Others,10
6558,Others,10
6646,SE for FM/LLM/GenAI,9
3719,Others,10
6232,Others,9
2733,Others,10
4711,SE for FM/LLM/GenAI,9
6587,Others,10
6516,Others,10
6088,Others,10
6991,Others,10
6457,FM/LLM/GenAI for SE,10
125,SE for FM/LLM/GenAI,9
2462,SE for FM/LLM/GenAI,10
1722,Others,10
6003,Others,10
4138,Others,10
6113,Others,10
1584,Others,10
6086,Others,10
5803,Others,10
1660,Others,10
722,Others,10
2607,SE for FM/LLM/GenAI,10
5909,Others,10
1452,Others,10
4632,Others,10
3732,Others,10
3753,Others,10
5500,Others,10
3457,Others,10
2857,Others,10
1672,Others,10
2771,Others,10
4022,SE for FM/LLM/GenAI,9
3656,Others,10
232,Others,10
920,SE for FM/LLM/GenAI,10
3754,SE for FM/LLM/GenAI,9
3824,SE for FM/LLM/GenAI,9
349,SE for FM/LLM/GenAI,9
51,SE for FM/LLM/GenAI,9
6132,Others,9
6537,Others,10
6215,Others,10
862,SE for FM/LLM/GenAI,9
4088,Others,10
389,SE for FM/LLM/GenAI,9
2906,Others,10
3409,Others,10
5063,Others,10
359,FM/LLM/GenAI for SE,10
1967,SE for FM/LLM/GenAI,10
1019,Others,10
6270,Others,10
4392,SE for FM/LLM/GenAI,10
4814,Others,10
1164,FM/LLM/GenAI for SE,9
6770,Others,10
5278,Others,10
6659,SE for FM/LLM/GenAI,9
7113,Others,10
6184,Others,10
2705,Others,10
3686,FM/LLM/GenAI for SE,10
5652,Others,10
7090,SE for FM/LLM/GenAI,10
3815,Others,10
5506,SE for FM/LLM/GenAI,10
3186,Others,10
1435,Others,10
1986,SE for FM/LLM/GenAI,10
6853,Others,10
3077,Others,10
4643,Others,10
2598,SE for FM/LLM/GenAI,10
60,Others,10
2306,SE for FM/LLM/GenAI,10
1189,SE for FM/LLM/GenAI,9
2962,Others,10
2293,Others,9
3540,SE for FM/LLM/GenAI,10
1364,SE for FM/LLM/GenAI,9
4570,Others,10
1197,Others,10
5271,Others,10
5934,SE for FM/LLM/GenAI,8
100,SE for FM/LLM/GenAI,10
4740,SE for FM/LLM/GenAI,10
1207,Others,10
1444,FM/LLM/GenAI for SE,9
1426,SE for FM/LLM/GenAI,9
2845,Others,10
1216,Others,9
1315,Others,10
4344,Others,10
2540,SE for FM/LLM/GenAI,10
6856,Others,10
4654,Others,10
1815,Others,10
3129,Others,10
3189,Others,10
853,Others,10
1806,Others,10
427,SE for FM/LLM/GenAI,9
6767,Others,10
1013,Others,10
3165,Others,10
884,FM/LLM/GenAI for SE,10
3817,Others,10
3936,Others,10
4382,Others,10
4305,Others,10
6455,Others,10
1068,Others,10
6376,Others,9
6741,Others,10
1708,Others,10
2847,Others,10
3851,FM/LLM/GenAI for SE,10
2427,SE for FM/LLM/GenAI,9
6263,Others,10
2742,Others,10
1707,Others,10
6548,SE for FM/LLM/GenAI,9
6370,Others,10
3053,SE for FM/LLM/GenAI,9
2356,Others,10
5814,Others,10
4325,FM/LLM/GenAI for SE,9
3965,Others,10
1353,FM/LLM/GenAI for SE,9
3897,Others,10
951,Others,10
2543,Others,10
3729,Others,10
3770,Others,10
339,SE for FM/LLM/GenAI,9
4384,SE for FM/LLM/GenAI,9
3673,SE for FM/LLM/GenAI,10
6543,Others,10
4224,Others,10
3072,Others,9
1256,SE for FM/LLM/GenAI,8
3970,Others,10
1187,Others,10
850,Others,9
1188,SE for FM/LLM/GenAI,9
7112,Others,10
5480,Others,10
77,SE for FM/LLM/GenAI,9
38,SE for FM/LLM/GenAI,9
5086,SE for FM/LLM/GenAI,8
5401,Others,10
4199,Others,10
4146,Others,10
4101,Others,10
918,SE for FM/LLM/GenAI,9
2168,Others,10
1561,SE for FM/LLM/GenAI,9
5687,Others,10
4602,Others,10
1324,SE for FM/LLM/GenAI,7
5676,SE for FM/LLM/GenAI,9
1221,SE for FM/LLM/GenAI,9
1848,SE for FM/LLM/GenAI,9
2944,Others,10
3281,Others,10
1595,Others,10
4396,Others,10
6616,Others,10
6831,Others,10
289,Others,10
3156,Others,10
556,Others,10
5379,Others,10
2513,Others,10
2195,SE for FM/LLM/GenAI,10
680,SE for FM/LLM/GenAI,9
4695,SE for FM/LLM/GenAI,10
180,FM/LLM/GenAI for SE,9
1791,Others,10
4036,Others,10
2585,SE for FM/LLM/GenAI,10
119,SE for FM/LLM/GenAI,9
5502,Others,10
1477,SE for FM/LLM/GenAI,9
160,SE for FM/LLM/GenAI,10
1925,Others,9
6175,SE for FM/LLM/GenAI,10
1646,Others,10
4650,Others,10
3709,Others,10
493,Others,10
5091,Others,10
6987,Others,10
5663,Others,10
6810,Others,10
13,FM/LLM/GenAI for SE,8
2453,SE for FM/LLM/GenAI,9
3158,Others,10
2852,Others,10
3108,Others,10
2829,Others,10
6816,Others,10
5110,Others,10
1155,SE for FM/LLM/GenAI,9
3298,SE for FM/LLM/GenAI,9
2923,Others,10
4983,Others,10
857,Others,9
6622,Others,10
4620,Others,10
3925,Others,10
4369,Others,10
1494,Others,10
6211,Others,10
4363,Others,10
208,SE for FM/LLM/GenAI,10
4596,SE for FM/LLM/GenAI,9
6265,Others,10
4811,Others,10
5003,Others,10
2242,SE for FM/LLM/GenAI,10
4946,Others,10
6200,Others,10
5723,SE for FM/LLM/GenAI,9
7050,Others,10
6880,Others,10
59,SE for FM/LLM/GenAI,9
3149,Others,10
3278,Others,10
4376,SE for FM/LLM/GenAI,9
3437,Others,10
6850,Others,10
6252,Others,10
4998,Others,10
5693,Others,10
1828,SE for FM/LLM/GenAI,7
2500,Others,10
618,FM/LLM/GenAI for SE,9
3503,Others,10
6626,Others,10
6618,Others,10
7030,SE for FM/LLM/GenAI,9
4937,SE for FM/LLM/GenAI,9
545,Others,10
6120,FM/LLM/GenAI for SE,9
5970,Others,10
5027,SE for FM/LLM/GenAI,10
1202,Others,9
3295,Others,10
5968,Others,10
3176,Others,10
6997,Others,10
3573,SE for FM/LLM/GenAI,9
1120,SE for FM/LLM/GenAI,8
1721,Others,10
2856,Others,10
4551,Others,10
3515,Others,10
2344,Others,9
4921,Others,10
3342,Others,10
2454,SE for FM/LLM/GenAI,9
4085,Others,10
7110,Others,10
1213,SE for FM/LLM/GenAI,9
2898,Others,10
6453,Others,10
5595,Others,10
195,SE for FM/LLM/GenAI,10
144,SE for FM/LLM/GenAI,9
4627,Others,10
6236,Others,10
469,Others,10
