id,category,confidence,activities,activities_confidence
3601,7. Prompt Engineering,9,"['7.2. Prompt Engineering Techniques', '2.6. RAG for FM/LLM/GenAI']","[9, 7]"
31,5. Model Deployment,9,"['5.1. Model Deployment on Cloud', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '2.1. Dataset Collection']","[9, 7, 6]"
6492,2. Data Management,9,"['2.6. RAG for FM/LLM/GenAI', '2.1. Dataset Collection', '2.2. Dataset Cleaning and Preparation']","[9, 7, 6]"
1071,6. System Architecture,8,"['6.1. Model and Prompt Chaining', '5.1. Model Deployment on Cloud', '6.3. FM/LLM/GenAI Agent, Copilot, or Assistant']","[8, 7, 7]"
3400,5. Model Deployment,9,"['5.1. Model Deployment on Cloud', '5.4. Model Serving and Scaling', '6.1. Model and Prompt Chaining', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI']","[9, 8, 7, 7]"
6477,2. Data Management,9,"['2.6. RAG for FM/LLM/GenAI', '6.1. Model and Prompt Chaining', '2.1. Dataset Collection']","[9, 7, 6]"
1351,3. Model Fine-Tuning,9,"['3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '5.1. Model Deployment on Cloud', '3.2. Low-Rank Adaptation (LoRA) for Foundation Models']","[9, 7, 6]"
4367,2. Data Management,9,"['2.6. RAG for FM/LLM/GenAI', '2.1. Dataset Collection', '2.2. Dataset Cleaning and Preparation', '2.5. Specialized Databases for FM/LLM/GenAI']","[9, 8, 8, 8]"
2349,2. Data Management,9,['2.6. RAG for FM/LLM/GenAI'],[9]
61,6. System Architecture,9,"['6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '5.1. Model Deployment on Cloud', '2.6. RAG for FM/LLM/GenAI', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model']","[9, 7, 7, 6]"
1245,2. Data Management,8,"['2.6. RAG for FM/LLM/GenAI', '4.2. Testing Strategies for FM/LLM/GenAI Models']","[8, 6]"
927,8. Others,10,['8.. Others'],[10]
6355,6. System Architecture,8,"['6.3. FM/LLM/GenAI Agent, Copilot, or Assistant', '2.1. Dataset Collection', '5.1. Model Deployment on Cloud', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model']","[8, 6, 6, 5]"
7068,2. Data Management,9,"['2.5. Specialized Databases for FM/LLM/GenAI', '2.1. Dataset Collection', '2.2. Dataset Cleaning and Preparation', '2.4. Feature Engineering']","[9, 7, 7, 7]"
74,3. Model Fine-Tuning,8,"['3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '6.1. Model and Prompt Chaining', '2.1. Dataset Collection']","[8, 7, 6]"
151,5. Model Deployment,8,"['5.1. Model Deployment on Cloud', '5.3. Model Monitoring', '5.4. Model Serving and Scaling']","[8, 7, 7]"
1797,Invalid,9,"['2.3. Dataset Labeling and Annotation', '2.1. Dataset Collection']","[9, 8]"
128,3. Model Fine-Tuning,9,"['3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '2.1. Dataset Collection', '2.2. Dataset Cleaning and Preparation', '4.1. Model Evaluation', '5.1. Model Deployment on Cloud']","[9, 8, 8, 7, 7]"
9,3. Model Fine-Tuning,8,"['3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '5.1. Model Deployment on Cloud', '5.4. Model Serving and Scaling', '6.2. Workflow Orchestration for FM/LLM/GenAI']","[8, 7, 7, 6]"
2575,6. System Architecture,9,"['6.2. Workflow Orchestration for FM/LLM/GenAI', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '7.1. Automated Prompt Generation']","[9, 7, 6]"
456,3. Model Fine-Tuning,9,"['3.3. Reinforcement Learning from Human Feedback (RLHF)', '6.1. Model and Prompt Chaining', '6.3. FM/LLM/GenAI Agent, Copilot, or Assistant']","[9, 7, 7]"
4737,5. Model Deployment,8,"['5.1. Model Deployment on Cloud', '2.6. RAG for FM/LLM/GenAI', '5.3. Model Monitoring']","[8, 7, 6]"
4525,8. Others,10,['8.. Others'],[10]
6519,5. Model Deployment,9,"['5.1. Model Deployment on Cloud', '5.4. Model Serving and Scaling']","[9, 8]"
73,8. Others,10,['8.. Others'],[10]
2162,3. Model Fine-Tuning,8,"['3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '4.6. Model Risk and Trust', '7.1. Automated Prompt Generation']","[8, 7, 6]"
45,5. Model Deployment,8,"['5.1. Model Deployment on Cloud', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '5.4. Model Serving and Scaling']","[8, 7, 7]"
1369,7. Prompt Engineering,9,"['7.1. Automated Prompt Generation', '6.1. Model and Prompt Chaining', '4.1. Model Evaluation']","[9, 8, 7]"
4359,6. System Architecture,9,"['6.2. Workflow Orchestration for FM/LLM/GenAI', '7.2. Prompt Engineering Techniques', '2.1. Dataset Collection', '4.1. Model Evaluation']","[9, 8, 7, 7]"
5702,8. Others,10,['8.. Others'],[10]
430,2. Data Management,8,"['2.1. Dataset Collection', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '4.1. Model Evaluation']","[8, 7, 7]"
3571,5. Model Deployment,8,"['5.1. Model Deployment on Cloud', '2.1. Dataset Collection', '4.5. Model Safety and Compliance']","[8, 6, 7]"
1997,8. Others,10,['8.. Others'],[10]
921,4. Evaluation,9,"['4.1. Model Evaluation', '4.2. Testing Strategies for FM/LLM/GenAI Models']","[9, 7]"
2577,2. Data Management,9,"['2.6. RAG for FM/LLM/GenAI', '2.1. Dataset Collection', '4.1. Model Evaluation', '5.1. Model Deployment on Cloud']","[9, 8, 8, 7]"
6634,6. System Architecture,8,"['6.1. Model and Prompt Chaining', '6.2. Workflow Orchestration for FM/LLM/GenAI']","[8, 7]"
1169,3. Model Fine-Tuning,9,"['3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '4.1. Model Evaluation', '6.1. Model and Prompt Chaining']","[9, 8, 7]"
737,6. System Architecture,8,"['6.2. Workflow Orchestration for FM/LLM/GenAI', '6.1. Model and Prompt Chaining', '6.4. Guardrails for FM/LLM/GenAI']","[8, 7, 6]"
4855,6. System Architecture,8,"['6.1. Model and Prompt Chaining', '2.1. Dataset Collection', '5.1. Model Deployment on Cloud', '4.1. Model Evaluation', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model']","[8, 7, 7, 6, 6]"
207,5. Model Deployment,8,"['5.1. Model Deployment on Cloud', '5.3. Model Monitoring', '5.4. Model Serving and Scaling', '6.2. Workflow Orchestration for FM/LLM/GenAI']","[8, 7, 7, 6]"
1870,6. System Architecture,8,"['6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '5.1. Model Deployment on Cloud', '2.1. Dataset Collection', '4.1. Model Evaluation']","[8, 6, 5, 5]"
2680,4. Evaluation,9,"['4.1. Model Evaluation', '5.3. Model Monitoring']","[9, 8]"
2071,8. Others,10,['8.. Others'],[10]
211,6. System Architecture,8,"['6.1. Model and Prompt Chaining', '5.1. Model Deployment on Cloud', '4.1. Model Evaluation', '2.5. Specialized Databases for FM/LLM/GenAI']","[8, 7, 6, 5]"
5511,2. Data Management,8,"['2.1. Dataset Collection', '2.2. Dataset Cleaning and Preparation', '2.6. RAG for FM/LLM/GenAI', '6.1. Model and Prompt Chaining', '5.3. Model Monitoring']","[8, 7, 7, 6, 6]"
390,6. System Architecture,9,"['6.3. FM/LLM/GenAI Agent, Copilot, or Assistant', '6.1. Model and Prompt Chaining', '2.1. Dataset Collection']","[9, 7, 6]"
1922,2. Data Management,8,"['2.6. RAG for FM/LLM/GenAI', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '6.2. Workflow Orchestration for FM/LLM/GenAI']","[8, 7, 6]"
1314,2. Data Management,9,"['2. Data Management', '2.6. RAG for FM/LLM/GenAI', '3. Model Fine-Tuning']","[9, 8, 6]"
4210,2. Data Management,8,"['2.1. Dataset Collection', '2.2. Dataset Cleaning and Preparation', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '4.1. Model Evaluation', '5.1. Model Deployment on Cloud']","[8, 7, 6, 7, 6]"
1809,5. Model Deployment,8,"['5.1. Model Deployment on Cloud', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '4.5. Model Safety and Compliance']","[8, 7, 6]"
184,5. Model Deployment,9,"['5.1. Model Deployment on Cloud', '5.4. Model Serving and Scaling', '3.2. Low-Rank Adaptation (LoRA) for Foundation Models']","[9, 8, 7]"
6804,5. Model Deployment,8,"['5.1. Model Deployment on Cloud', '7.1. Automated Prompt Generation', '4.5. Model Safety and Compliance']","[8, 7, 7]"
2281,3. Model Fine-Tuning,8,"['3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '2.1. Dataset Collection', '5.1. Model Deployment on Cloud']","[8, 7, 6]"
1336,7. Prompt Engineering,8,"['7.1. Automated Prompt Generation', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model']","[8, 6]"
99,2. Data Management,9,"['2.6. RAG for FM/LLM/GenAI', '2.1. Dataset Collection', '2.4. Feature Engineering']","[9, 7, 7]"
7078,5. Model Deployment,9,"['5.1. Model Deployment on Cloud', '5.4. Model Serving and Scaling']","[9, 8]"
5622,6. System Architecture,8,"['6.1. Model and Prompt Chaining', '1.1. Model Requirements Specification', '7.1. Automated Prompt Generation', '4.1. Model Evaluation', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model']","[8, 7, 7, 6, 5]"
29,4. Evaluation,8,"['4.1. Model Evaluation', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '6.1. Model and Prompt Chaining']","[8, 7, 6]"
129,4. Evaluation,9,"['4.1. Model Evaluation', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '5.1. Model Deployment on Cloud']","[9, 8, 7]"
154,2. Data Management,9,"['2.6. RAG for FM/LLM/GenAI', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '4.1. Model Evaluation']","[9, 7, 7]"
6620,6. System Architecture,8,"['6.1. Model and Prompt Chaining', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '7.1. Automated Prompt Generation']","[8, 7, 6]"
1745,3. Model Fine-Tuning,9,"['3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '5.1. Model Deployment on Cloud', '5.3. Model Monitoring']","[9, 6, 5]"
2143,5. Model Deployment,8,"['5.1. Model Deployment on Cloud', '2.1. Dataset Collection', '4.1. Model Evaluation', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model']","[8, 7, 7, 6]"
1154,5. Model Deployment,8,"['5.3. Model Monitoring', '5.4. Model Serving and Scaling']","[8, 7]"
4803,5. Model Deployment,9,"['5.1. Model Deployment on Cloud', '5.3. Model Monitoring', '5.4. Model Serving and Scaling']","[9, 6, 6]"
165,5. Model Deployment,8,"['5.1. Model Deployment on Cloud', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '5.4. Model Serving and Scaling']","[8, 7, 7]"
1346,5. Model Deployment,9,"['5.1. Model Deployment on Cloud', '5.3. Model Monitoring']","[9, 7]"
164,5. Model Deployment,9,"['5.1. Model Deployment on Cloud', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model']","[9, 8, 7]"
3212,4. Evaluation,9,"['4.5. Model Safety and Compliance', '4.6. Model Risk and Trust', '4.1. Model Evaluation']","[9, 8, 7]"
3895,5. Model Deployment,9,"['5.1. Model Deployment on Cloud', '5.3. Model Monitoring', '5.4. Model Serving and Scaling']","[9, 8, 8]"
1129,6. System Architecture,8,"['6.1. Model and Prompt Chaining', '2.6. RAG for FM/LLM/GenAI', '5.1. Model Deployment on Cloud']","[8, 7, 6]"
1370,2. Data Management,9,"['2.6. RAG for FM/LLM/GenAI', '2.1. Dataset Collection', '2.2. Dataset Cleaning and Preparation', '2.4. Feature Engineering', '5.1. Model Deployment on Cloud', '6.1. Model and Prompt Chaining']","[9, 8, 8, 7, 7, 6]"
4935,2. Data Management,9,"['2.6. RAG for FM/LLM/GenAI', '2.5. Specialized Databases for FM/LLM/GenAI', '2.1. Dataset Collection']","[9, 8, 7]"
5239,5. Model Deployment,8,"['5.1. Model Deployment on Cloud', '5.4. Model Serving and Scaling', '7.2. Prompt Engineering Techniques']","[8, 7, 6]"
1091,6. System Architecture,8,"['6.1. Model and Prompt Chaining', '6.2. Workflow Orchestration for FM/LLM/GenAI', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '5.1. Model Deployment on Cloud']","[8, 7, 6, 5]"
1737,5. Model Deployment,8,"['5.4. Model Serving and Scaling', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model']","[8, 7]"
2951,8. Others,10,['8.. Others'],[10]
378,2. Data Management,9,"['2.6. RAG for FM/LLM/GenAI', '5.1. Model Deployment on Cloud', '5.3. Model Monitoring']","[9, 7, 6]"
2341,3. Model Fine-Tuning,8,"['3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '2.1. Dataset Collection', '5.1. Model Deployment on Cloud', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI']","[8, 7, 6, 6]"
7051,2. Data Management,8,"['2.1. Dataset Collection', '2.2. Dataset Cleaning and Preparation', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model']","[8, 7, 6]"
2082,6. System Architecture,8,"['6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '7.2. Prompt Engineering Techniques']","[8, 6, 5]"
1089,2. Data Management,8,"['2.6. RAG for FM/LLM/GenAI', '2.1. Dataset Collection', '5.1. Model Deployment on Cloud', '6.2. Workflow Orchestration for FM/LLM/GenAI']","[8, 7, 7, 6]"
6590,2. Data Management,8,"['2.1. Dataset Collection', '6.1. Model and Prompt Chaining', '7.1. Automated Prompt Generation']","[8, 6, 5]"
361,2. Data Management,9,"['2.6. RAG for FM/LLM/GenAI', '5.1. Model Deployment on Cloud', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '6.1. Model and Prompt Chaining', '4.1. Model Evaluation']","[9, 8, 7, 6, 6]"
1876,8. Others,10,['8.. Others'],[10]
2584,8. Others,10,['8.. Others'],[10]
2438,6. System Architecture,8,"['6.2. Workflow Orchestration for FM/LLM/GenAI', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '2.1. Dataset Collection', '6.1. Model and Prompt Chaining', '2.6. RAG for FM/LLM/GenAI']","[8, 7, 6, 5, 5]"
1301,2. Data Management,8,"['2.1. Dataset Collection', '2.2. Dataset Cleaning and Preparation']","[8, 7]"
3138,8. Others,10,['8.. Others'],[10]
968,2. Data Management,8,"['2. Data Management', '5. Model Deployment', '7. Prompt Engineering']","[8, 7, 6]"
2367,3. Model Fine-Tuning,9,['3.1. Full Parameter Fine-Tuning of a Pre-Trained Model'],[9]
4660,5. Model Deployment,9,"['5.1. Model Deployment on Cloud', '5.4. Model Serving and Scaling']","[9, 8]"
120,2. Data Management,9,"['2.6. RAG for FM/LLM/GenAI', '5.1. Model Deployment on Cloud', '5.3. Model Monitoring', '6.2. Workflow Orchestration for FM/LLM/GenAI']","[9, 7, 6, 6]"
1923,5. Model Deployment,8,"['5.1. Model Deployment on Cloud', '5.4. Model Serving and Scaling', '6.3. FM/LLM/GenAI Agent, Copilot, or Assistant']","[8, 7, 6]"
1329,6. System Architecture,8,"['6.1. Model and Prompt Chaining', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '2.1. Dataset Collection']","[8, 7, 6]"
2387,3. Model Fine-Tuning,9,"['3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '5.1. Model Deployment on Cloud', '4.1. Model Evaluation']","[9, 7, 6]"
1787,5. Model Deployment,8,"['5.3. Model Monitoring', '5.1. Model Deployment on Cloud']","[8, 6]"
65,6. System Architecture,8,"['6.2. Workflow Orchestration for FM/LLM/GenAI', '6.1. Model and Prompt Chaining', '7.1. Automated Prompt Generation']","[8, 7, 5]"
1437,5. Model Deployment,8,"['5.1. Model Deployment on Cloud', '2.4. Feature Engineering', '4.1. Model Evaluation']","[8, 7, 7]"
92,5. Model Deployment,8,"['5.1. Model Deployment on Cloud', '2.6. RAG for FM/LLM/GenAI', '5.4. Model Serving and Scaling']","[8, 7, 7]"
1261,6. System Architecture,9,"['6.2. Workflow Orchestration for FM/LLM/GenAI', '6.1. Model and Prompt Chaining', '5.1. Model Deployment on Cloud', '4.1. Model Evaluation', '7.1. Automated Prompt Generation']","[9, 8, 7, 6, 5]"
192,3. Model Fine-Tuning,9,"['3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '5.1. Model Deployment on Cloud', '3.3. Reinforcement Learning from Human Feedback (RLHF)', '3.2. Low-Rank Adaptation (LoRA) for Foundation Models']","[9, 8, 7, 7]"
4518,3. Model Fine-Tuning,9,"['3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '5.1. Model Deployment on Cloud', '5.3. Model Monitoring']","[9, 8, 7]"
413,6. System Architecture,8,"['6.1. Model and Prompt Chaining', '2.1. Dataset Collection', '2.6. RAG for FM/LLM/GenAI', '5.1. Model Deployment on Cloud']","[8, 7, 7, 6]"
4090,2. Data Management,9,"['2.6. RAG for FM/LLM/GenAI', '2.5. Specialized Databases for FM/LLM/GenAI', '2.1. Dataset Collection']","[9, 8, 7]"
362,5. Model Deployment,8,"['5.3. Model Monitoring', '2.6. RAG for FM/LLM/GenAI', '2.1. Dataset Collection', '2.2. Dataset Cleaning and Preparation', '5.4. Model Serving and Scaling']","[8, 7, 6, 6, 5]"
945,4. Evaluation,9,"['4.5. Model Safety and Compliance', '4.1. Model Evaluation']","[9, 8]"
2581,5. Model Deployment,8,"['5.1. Model Deployment on Cloud', '2.1. Dataset Collection', '2.2. Dataset Cleaning and Preparation', '5.3. Model Monitoring']","[8, 6, 6, 6]"
396,5. Model Deployment,9,"['5.1. Model Deployment on Cloud', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '6.1. Model and Prompt Chaining', '5.3. Model Monitoring']","[9, 8, 7, 7]"
309,2. Data Management,8,"['2.1. Dataset Collection', '2.2. Dataset Cleaning and Preparation', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '4.1. Model Evaluation']","[8, 7, 6, 6]"
5714,3. Model Fine-Tuning,8,['3.1. Full Parameter Fine-Tuning of a Pre-Trained Model'],[8]
2571,8. Others,10,['8.. Others'],[10]
837,5. Model Deployment,8,"['5.4. Model Serving and Scaling', '5.1. Model Deployment on Cloud', '5.3. Model Monitoring', '5.5. Model Quantization, Pruning, or Distillation']","[8, 6, 5, 7]"
2836,5. Model Deployment,9,"['5.4. Model Serving and Scaling', '5.3. Model Monitoring', '6.1. Model and Prompt Chaining']","[9, 7, 5]"
1047,6. System Architecture,8,"['6.2. Workflow Orchestration for FM/LLM/GenAI', '5.1. Model Deployment on Cloud', '6.1. Model and Prompt Chaining', '4.5. Model Safety and Compliance']","[8, 7, 6, 5]"
3698,2. Data Management,9,"['2.6. RAG for FM/LLM/GenAI', '5.1. Model Deployment on Cloud', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '4.1. Model Evaluation']","[9, 8, 7, 6]"
516,6. System Architecture,8,"['6.2. Workflow Orchestration for FM/LLM/GenAI', '2.1. Dataset Collection', '4.1. Model Evaluation']","[8, 6, 6]"
3643,2. Data Management,8,"['2.1. Dataset Collection', '2.4. Feature Engineering', '5.1. Model Deployment on Cloud']","[8, 7, 6]"
807,4. Evaluation,9,"['4.6. Model Risk and Trust', '5.3. Model Monitoring', '2.1. Dataset Collection', '2.2. Dataset Cleaning and Preparation']","[9, 7, 6, 6]"
2633,6. System Architecture,9,"['6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '6.1. Model and Prompt Chaining']","[9, 7, 6]"
10,5. Model Deployment,9,"['5.1. Model Deployment on Cloud', '5.4. Model Serving and Scaling', '5.5. Model Quantization, Pruning, or Distillation']","[9, 8, 7]"
4053,2. Data Management,9,"['2.6. RAG for FM/LLM/GenAI', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '6.2. Workflow Orchestration for FM/LLM/GenAI']","[9, 7, 7]"
41,5. Model Deployment,9,"['5.1. Model Deployment on Cloud', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model']","[9, 8, 7]"
1257,3. Model Fine-Tuning,8,"['3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '7.1. Automated Prompt Generation', '2.1. Dataset Collection', '5.1. Model Deployment on Cloud']","[8, 7, 6, 6]"
4227,5. Model Deployment,8,"['5.1. Model Deployment on Cloud', '2.5. Specialized Databases for FM/LLM/GenAI', '6.1. Model and Prompt Chaining', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model']","[8, 7, 6, 5]"
6,6. System Architecture,8,"['6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '5.1. Model Deployment on Cloud', '5.4. Model Serving and Scaling']","[8, 7, 7]"
467,5. Model Deployment,9,"['5.2. Model Deployment on Device', '4.5. Model Safety and Compliance', '5.1. Model Deployment on Cloud']","[9, 8, 6]"
4723,2. Data Management,9,['2.6. RAG for FM/LLM/GenAI'],[9]
879,3. Model Fine-Tuning,9,"['3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '5.1. Model Deployment on Cloud', '2.1. Dataset Collection']","[9, 8, 6]"
7021,6. System Architecture,8,"['6.1. Model and Prompt Chaining', '2.6. RAG for FM/LLM/GenAI', '5.1. Model Deployment on Cloud']","[8, 7, 6]"
905,6. System Architecture,8,"['6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '7.2. Prompt Engineering Techniques', '6.1. Model and Prompt Chaining']","[8, 7, 6]"
2507,8. Others,10,['8.. Others'],[10]
2255,3. Model Fine-Tuning,9,"['3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '4.1. Model Evaluation', '5.1. Model Deployment on Cloud']","[9, 7, 6]"
4200,2. Data Management,8,"['2.1. Dataset Collection', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '6.3. FM/LLM/GenAI Agent, Copilot, or Assistant']","[8, 7, 7]"
408,6. System Architecture,8,"['6.1. Model and Prompt Chaining', '5.1. Model Deployment on Cloud', '2.1. Dataset Collection', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model']","[8, 7, 6, 5]"
5328,5. Model Deployment,8,"['5.1. Model Deployment on Cloud', '6.2. Workflow Orchestration for FM/LLM/GenAI', '2.1. Dataset Collection']","[8, 7, 6]"
2072,8. Others,10,['8.. Others'],[10]
437,4. Evaluation,9,"['4.5. Model Safety and Compliance', '4.1. Model Evaluation', '4.3. Model Fairness and Bias']","[9, 8, 7]"
4196,2. Data Management,9,"['2.6. RAG for FM/LLM/GenAI', '5.1. Model Deployment on Cloud', '2.1. Dataset Collection']","[9, 7, 6]"
1098,2. Data Management,9,"['2.6. RAG for FM/LLM/GenAI', '6.2. Workflow Orchestration for FM/LLM/GenAI']","[9, 7]"
3751,2. Data Management,9,"['2.4. Feature Engineering', '2.5. Specialized Databases for FM/LLM/GenAI', '2.6. RAG for FM/LLM/GenAI']","[9, 8, 7]"
1085,6. System Architecture,8,"['6.1. Model and Prompt Chaining', '5.1. Model Deployment on Cloud', '2.6. RAG for FM/LLM/GenAI']","[8, 7, 6]"
358,6. System Architecture,9,"['6.1. Model and Prompt Chaining', '7.1. Automated Prompt Generation', '5.1. Model Deployment on Cloud', '2.6. RAG for FM/LLM/GenAI']","[9, 7, 7, 6]"
1269,6. System Architecture,9,"['6.1. Model and Prompt Chaining', '2.5. Specialized Databases for FM/LLM/GenAI', '6.2. Workflow Orchestration for FM/LLM/GenAI']","[9, 8, 8]"
1571,2. Data Management,9,"['2.5. Specialized Databases for FM/LLM/GenAI', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model']","[9, 7]"
28,4. Evaluation,9,"['4.1. Model Evaluation', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '5.1. Model Deployment on Cloud']","[9, 7, 6]"
4936,5. Model Deployment,8,"['5.1. Model Deployment on Cloud', '2.6. RAG for FM/LLM/GenAI', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '4.4. Model Explainability and Interpretability']","[8, 7, 6, 6]"
6546,5. Model Deployment,9,"['5.1. Model Deployment on Cloud', '5.3. Model Monitoring', '5.4. Model Serving and Scaling']","[9, 7, 7]"
743,8. Others,10,['8.. Others'],[10]
7100,5. Model Deployment,9,"['5.1. Model Deployment on Cloud', '5.3. Model Monitoring', '5.4. Model Serving and Scaling']","[9, 7, 6]"
981,5. Model Deployment,8,"['5.1. Model Deployment on Cloud', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI']","[8, 7, 6]"
452,3. Model Fine-Tuning,9,"['3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '4.1. Model Evaluation', '2.1. Dataset Collection']","[9, 8, 7]"
3086,5. Model Deployment,9,"['5.1. Model Deployment on Cloud', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '7.2. Prompt Engineering Techniques', '6.1. Model and Prompt Chaining']","[9, 7, 8, 6]"
1844,3. Model Fine-Tuning,8,"['3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '5.1. Model Deployment on Cloud', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI']","[8, 7, 6]"
532,6. System Architecture,8,"['6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '6.3. FM/LLM/GenAI Agent, Copilot, or Assistant', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model']","[8, 7, 6]"
859,6. System Architecture,8,"['6.1. Model and Prompt Chaining', '7.2. Prompt Engineering Techniques']","[8, 7]"
37,5. Model Deployment,8,"['5.1. Model Deployment on Cloud', '5.4. Model Serving and Scaling', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI']","[8, 7, 7]"
306,5. Model Deployment,9,"['5.4. Model Serving and Scaling', '4.2. Testing Strategies for FM/LLM/GenAI Models']","[9, 7]"
1173,7. Prompt Engineering,9,['7.2. Prompt Engineering Techniques'],[9]
1307,6. System Architecture,9,"['6.2. Workflow Orchestration for FM/LLM/GenAI', '5.1. Model Deployment on Cloud', '5.4. Model Serving and Scaling']","[9, 8, 7]"
4401,7. Prompt Engineering,9,"['7.2. Prompt Engineering Techniques', '2.6. RAG for FM/LLM/GenAI', '5.1. Model Deployment on Cloud', '4.1. Model Evaluation']","[9, 8, 7, 7]"
18,6. System Architecture,8,"['6.1. Model and Prompt Chaining', '2.1. Dataset Collection', '6.2. Workflow Orchestration for FM/LLM/GenAI']","[8, 6, 7]"
4515,6. System Architecture,9,"['6.2. Workflow Orchestration for FM/LLM/GenAI', '6.1. Model and Prompt Chaining', '6.3. FM/LLM/GenAI Agent, Copilot, or Assistant']","[9, 7, 7]"
2456,6. System Architecture,9,"['6.4. Guardrails for FM/LLM/GenAI', '6.1. Model and Prompt Chaining']","[9, 7]"
7053,2. Data Management,9,"['2.6. RAG for FM/LLM/GenAI', '5.1. Model Deployment on Cloud', '6.2. Workflow Orchestration for FM/LLM/GenAI']","[9, 7, 6]"
2222,3. Model Fine-Tuning,8,"['3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '4.1. Model Evaluation', '5.1. Model Deployment on Cloud']","[8, 7, 6]"
3398,2. Data Management,8,"['2.1. Dataset Collection', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '5.1. Model Deployment on Cloud']","[8, 7, 7]"
2131,8. Others,10,['8.. Others'],[10]
